X_Position,Z_Line,Z_Sine,Z_Triangle
10.4208416833667,6.56312625250501,5.78405602187182,5.25250501002004
10.4609218436874,6.56913827655311,5.85672320433367,5.27655310621242
10.501002004008,6.5751503006012,5.92884709116209,5.30060120240481
10.5410821643287,6.5811623246493,6.00038194460588,5.32464929859719
10.5811623246493,6.58717434869739,6.07128240045252,5.34869739478958
10.6212424849699,6.59318637274549,6.14150349679612,5.37274549098196
10.6613226452906,6.59919839679359,6.21100070255033,5.39679358717435
10.7014028056112,6.60521042084168,6.27972994568785,5.42084168336673
10.7414829659319,6.61122244488978,6.34764764118907,5.44488977955912
10.7815631262525,6.61723446893788,6.41471071868164,5.4689378757515
10.8216432865731,6.62324649298597,6.48087664975384,5.49298597194389
10.8617234468938,6.62925851703407,6.54610347492419,5.51703406813627
10.9018036072144,6.63527054108216,6.61034983025026,5.54108216432866
10.9418837675351,6.64128256513026,6.67357497355986,5.56513026052104
10.9819639278557,6.64729458917836,6.73573881028789,5.58917835671343
11.0220440881764,6.65330661322645,6.79680191890256,5.61322645290581
11.062124248497,6.65931863727455,6.8567255759047,5.6372745490982
11.1022044088176,6.66533066132265,6.91547178038455,5.66132264529058
11.1422845691383,6.67134268537074,6.97300327812018,5.68537074148297
11.1823647294589,6.67735470941884,7.02928358520252,5.70941883767535
11.2224448897796,6.68336673346693,7.08427701117176,5.73346693386774
11.2625250501002,6.68937875751503,7.13794868165068,5.75751503006012
11.3026052104208,6.69539078156313,7.19026456046044,5.78156312625251
11.3426853707415,6.70140280561122,7.24119147120476,5.80561122244489
11.3827655310621,6.70741482965932,7.29069711830896,5.82965931863727
11.4228456913828,6.71342685370742,7.33875010750034,5.85370741482966
11.4629258517034,6.71943887775551,7.38531996571706,5.87775551102204
11.503006012024,6.72545090180361,7.43037716043274,5.90180360721443
11.5430861723447,6.7314629258517,7.47389311838473,5.92585170340681
11.5831663326653,6.7374749498998,7.51584024369395,5.9498997995992
11.623246492986,6.7434869739479,7.55619193536502,5.97394789579158
11.6633266533066,6.74949899799599,7.59492260415537,5.99799599198397
11.7034068136273,6.75551102204409,7.63200768880282,6.02204408817635
11.7434869739479,6.76152304609218,7.66742367160124,6.04609218436874
11.7835671342685,6.76753507014028,7.70114809331444,6.07014028056112
11.8236472945892,6.77354709418838,7.73315956741877,6.09418837675351
11.8637274549098,6.77955911823647,7.76343779366556,6.11823647294589
11.9038076152305,6.78557114228457,7.79196357095458,6.14228456913828
11.9438877755511,6.79158316633267,7.81871880951056,6.16633266533066
11.9839679358717,6.79759519038076,7.84368654235488,6.19038076152305
12.0240480961924,6.80360721442886,7.86685093606533,6.21442885771543
12.064128256513,6.80961923847695,7.88819730081689,6.23847695390782
12.1042084168337,6.81563126252505,7.90771209969739,6.2625250501002
12.1442885771543,6.82164328657315,7.92538295729206,6.28657314629258
12.1843687374749,6.82765531062124,7.94119866753138,6.31062124248497
12.2244488977956,6.83366733466934,7.95514920079754,6.33466933867736
12.2645290581162,6.83967935871743,7.96722571028476,6.35871743486974
12.3046092184369,6.84569138276553,7.9774205376095,6.38276553106212
12.3446893787575,6.85170340681363,7.98572721766712,6.40681362725451
12.3847695390782,6.85771543086172,7.99214048273173,6.43086172344689
12.4248496993988,6.86372745490982,7.99665626579675,6.45490981963928
12.4649298597194,6.86973947895792,7.99927170315404,6.47895791583166
12.5050100200401,6.87575150300601,7.99998513620992,6.50300601202405
12.5450901803607,6.88176352705411,7.99879611253696,6.52705410821643
12.5851703406814,6.8877755511022,7.99570538616094,6.55110220440882
12.625250501002,6.8937875751503,7.99071491708263,6.5751503006012
